,Date,Win_Score,Lose_Score,Home,Away,WinnerHome,KenPomRank_Away,KenPomVal_Away,BPIrank_Away,BPIval_Away,SRS_Away,SOS_Away,o_eff_Away,d_eff_Away,ppg_Away,papg_Away,Pace_Away,Three_Par_Away,True_Shoot_Away,Tov_Away,Opp_Three_Par_Away,Opp_True_Shoot_Away,Opp_Tov_Away,KenPomRank_Home,KenPomVal_Home,BPIrank_Home,BPIval_Home,SRS_Home,SOS_Home,o_eff_Home,d_eff_Home,ppg_Home,papg_Home,Pace_Home,Three_Par_Home,True_Shoot_Home,Tov_Home,Opp_Three_Par_Home,Opp_True_Shoot_Home,Opp_Tov_Home
2024,2018-12-29,103,87,Rice,North Texas,0,158.0,+0.53,149,1.0,-0.25,-3.48,98.52,97.68,69.8,62.9,67.5,.439,.532,17.0,.370,.500,17.8,248.0,-7.45,281,-6.4,-6.56,-2.06,102.21,110.40,74.0,77.5,71.8,.427,.535,16.5,.394,.546,13.8
2025,2018-12-29,70,65,Sacramento State,Northern Colorado,0,193.0,-2.27,156,0.6,-3.92,-6.76,100.88,105.10,76.6,69.7,68.7,.462,.573,15.7,.311,.536,16.4,274.0,-9.44,247,-4.3,-8.78,-6.78,94.05,105.72,70.9,69.5,69.4,.293,.528,16.3,.379,.550,19.5
2026,2018-12-29,62,50,Boise State,Oregon,0,28.0,+17.86,31,11.6,13.95,6.13,110.14,88.85,70.0,62.2,65.5,.395,.549,15.4,.454,.502,18.2,139.0,+3.13,130,2.6,3.61,1.08,107.82,101.76,71.6,68.6,66.5,.397,.569,15.4,.403,.554,16.8
2027,2018-12-29,77,45,Toledo,Pennsylvania,1,130.0,+4.21,118,3.2,2.04,-0.76,102.17,98.73,72.6,68.3,69.1,.444,.548,16.1,.328,.513,16.8,61.0,+11.29,63,7.1,8.21,0.71,108.78,96.23,76.9,68.4,69.7,.432,.566,15.2,.349,.494,13.8
2028,2018-12-29,79,64,Cal State Fullerton,Portland,1,326.0,-15.64,329,-10.7,-10.80,0.51,93.71,108.64,64.9,74.7,68.4,.389,.513,17.3,.407,.552,14.2,210.0,-4.15,191,-1.2,-3.29,-1.14,97.23,101.35,71.7,71.0,70.3,.308,.540,16.6,.333,.512,14.9
2029,2018-12-29,76,62,Winthrop,Prairie View,1,209.0,-4.13,213,-2.6,-7.29,-9.17,98.59,107.76,75.1,72.8,72.5,.341,.530,15.2,.360,.553,21.7,168.0,-0.74,164,-0.1,-2.89,-3.74,105.10,108.08,83.3,78.6,75.1,.531,.582,17.5,.407,.532,13.6
2030,2018-12-29,78,64,Maryland,Radford,1,122.0,+4.88,139,2.2,1.28,-1.95,107.38,104.64,73.9,68.1,66.5,.388,.559,14.1,.447,.542,16.3,24.0,+19.29,26,12.0,16.01,10.09,114.24,90.84,71.4,65.5,66.6,.370,.550,16.5,.394,.493,12.3
2031,2018-12-29,91,82,South Alabama,Richmond,0,203.0,-3.31,174,-0.5,-1.37,-0.79,107.81,109.00,70.1,70.7,66.6,.402,.561,14.0,.381,.554,16.3,214.0,-4.52,214,-2.6,-4.46,-2.71,101.13,106.30,72.9,72.5,68.9,.404,.563,17.2,.363,.545,17.2
2032,2018-12-29,73,71,UC-Santa Barbara,San Francisco,1,67.0,+9.93,62,7.1,8.56,1.13,111.99,98.83,76.1,67.8,67.3,.393,.556,13.1,.332,.520,15.3,172.0,-0.86,141,1.4,-1.62,-5.55,103.77,105.11,73.4,66.1,66.0,.327,.547,14.2,.360,.513,14.7
2033,2018-12-29,75,45,Saint Mary's (CA),San Jose State,1,343.0,-21.99,347,-15.1,-16.37,0.59,91.40,113.43,65.9,81.7,71.3,.363,.496,19.0,.478,.576,13.6,31.0,+17.31,38,10.4,12.58,4.40,115.23,95.57,72.4,64.3,64.3,.352,.568,14.1,.316,.523,14.6
2034,2018-12-29,79,71,Washington State,Santa Clara,0,186.0,-1.77,209,-2.5,-1.91,0.92,100.74,102.44,68.2,70.1,67.4,.401,.550,18.4,.343,.523,14.2,207.0,-3.79,235,-3.8,-1.67,2.20,106.11,108.23,74.8,78.7,71.6,.445,.562,17.1,.417,.564,15.0
2035,2018-12-29,82,73,University of California,Seattle,0,190.0,-1.99,204,-2.2,-1.47,-3.85,100.58,102.05,73.3,69.2,69.7,.330,.535,15.1,.331,.509,14.3,241.0,-6.84,275,-6.1,-3.16,5.42,103.62,107.65,68.4,77.0,68.5,.341,.525,14.8,.418,.596,17.9
2036,2018-12-29,71,65,North Dakota State,South Dakota,1,229.0,-5.61,225,-3.3,-5.52,-3.06,98.53,105.24,70.6,71.2,68.1,.400,.545,14.3,.366,.552,15.9,202.0,-3.20,193,-1.5,-4.01,-2.07,105.13,109.98,73.0,72.6,66.8,.472,.576,14.2,.353,.554,13.0
2037,2018-12-29,71,56,Louisiana Tech,Southern Mississippi,1,120.0,+4.93,135,2.4,2.58,-0.83,105.47,100.75,72.5,65.5,67.4,.369,.553,13.8,.468,.506,16.9,141.0,+2.88,144,1.4,0.95,-2.31,103.50,101.31,72.3,67.7,68.0,.392,.529,14.6,.392,.521,17.0
2038,2018-12-29,81,48,Syracuse,St. Bonaventure,1,121.0,+4.92,110,3.6,3.34,0.25,101.49,95.44,66.2,63.1,65.1,.332,.518,16.2,.430,.501,17.2,39.0,+15.13,35,10.5,13.73,10.09,111.42,90.77,69.7,66.1,67.2,.432,.529,15.9,.481,.520,19.6
2039,2018-12-29,76,74,Seton Hall,St. John's (NY),1,88.0,+7.61,76,6.2,7.88,5.50,109.56,98.26,77.1,74.8,72.6,.385,.548,13.0,.422,.545,18.5,60.0,+11.50,57,7.7,10.25,8.34,109.58,94.29,73.8,71.9,70.1,.367,.533,15.2,.402,.535,17.3
2040,2018-12-29,73,63,Northern Iowa,Stony Brook,0,166.0,-0.42,151,1.0,-2.10,-6.48,96.93,99.73,71.6,66.3,69.9,.369,.521,17.4,.420,.494,16.6,177.0,-1.15,195,-1.5,-1.54,0.62,100.51,101.75,65.1,65.6,65.8,.429,.527,15.8,.383,.538,16.6
2041,2018-12-29,95,76,Vanderbilt,Tennessee State,1,292.0,-10.73,285,-6.4,-11.62,-3.15,96.41,110.71,72.7,77.7,73.1,.412,.536,19.6,.355,.576,18.3,155.0,+0.81,152,0.9,3.57,7.79,103.20,98.60,68.1,72.3,68.9,.422,.522,17.9,.356,.531,14.2
2042,2018-12-29,69,59,Oklahoma State,Texas A&M-Corpus Christi,1,287.0,-10.25,303,-7.4,-9.11,-5.68,92.12,104.38,66.4,66.4,67.3,.344,.516,18.1,.408,.527,18.1,83.0,+8.16,106,3.9,8.09,11.53,109.61,98.35,68.1,71.5,67.1,.419,.529,15.8,.423,.540,15.2
2043,2018-12-29,88,73,Texas A&M,Texas Southern,0,195.0,-2.35,188,-1.1,-5.55,-6.99,101.62,108.39,81.6,79.2,76.3,.358,.545,17.1,.357,.536,17.3,91.0,+7.49,101,4.3,7.21,8.59,107.36,96.65,70.4,71.8,69.4,.360,.526,17.2,.428,.519,15.6
2044,2018-12-29,64,60,Fresno State,Utah Valley,0,104.0,+6.22,136,2.4,3.00,-2.30,107.10,102.23,77.1,70.7,70.4,.384,.588,17.5,.362,.521,14.7,71.0,+9.36,68,6.7,8.99,0.67,109.80,96.55,76.5,67.6,69.6,.481,.573,15.8,.411,.519,17.4
2045,2018-12-29,96,68,Samford,VMI,1,288.0,-10.30,302,-7.3,-10.50,0.09,100.17,113.29,76.0,81.8,73.5,.455,.541,14.8,.394,.574,15.2,144.0,+1.88,155,0.6,0.69,-2.03,104.61,102.87,78.3,75.4,71.2,.352,.570,17.0,.442,.525,15.7
2046,2018-12-29,59,57,Saint Joseph's,Wagner,1,314.0,-13.51,295,-6.8,-12.99,-7.63,90.02,108.12,65.8,68.1,66.4,.456,.501,17.4,.414,.546,17.5,189.0,-1.89,175,-0.6,-0.43,1.66,105.03,105.11,70.5,72.6,68.8,.447,.521,12.0,.441,.545,14.0
2047,2018-12-29,84,72,Eastern Washington,Weber State,0,224.0,-5.03,198,-1.6,-4.37,-6.12,99.72,105.93,79.3,74.4,73.4,.354,.576,14.4,.327,.512,13.9,237.0,-6.36,237,-3.9,-6.77,-4.17,98.21,107.36,72.4,74.3,69.5,.434,.535,14.8,.395,.559,15.3
2048,2018-12-29,74,54,Western Carolina,Wofford,0,18.0,+20.69,16,14.3,13.92,0.80,118.28,97.04,82.3,65.6,68.5,.436,.598,13.5,.402,.521,18.0,277.0,-9.58,290,-6.7,-9.28,0.34,98.40,110.34,72.0,80.1,71.3,.459,.564,22.0,.382,.571,13.1
2049,2018-12-29,74,65,DePaul,Xavier,0,65.0,+10.60,65,6.9,9.61,8.06,112.30,98.11,72.2,70.6,66.5,.374,.553,16.5,.422,.531,13.7,118.0,+5.02,112,3.4,6.00,4.05,111.86,103.33,78.4,76.4,71.7,.328,.562,16.3,.432,.563,15.8
2050,2018-12-30,74,52,Michigan,Binghamton,1,332.0,-16.74,326,-9.8,-13.92,-4.69,93.23,113.43,65.2,72.0,67.3,.428,.523,16.6,.390,.538,14.7,6.0,+28.32,8,17.8,21.82,10.55,115.33,82.49,69.6,58.3,65.4,.399,.542,12.3,.301,.467,15.8
2051,2018-12-30,79,69,Stephen F. Austin,Alabama,0,64.0,+10.68,67,6.9,9.45,9.01,108.68,95.06,72.0,71.6,69.8,.369,.533,16.8,.327,.521,14.7,311.0,-12.94,312,-8.6,-10.99,-5.92,93.30,108.15,70.2,72.0,69.8,.347,.530,18.2,.439,.548,19.3
2052,2018-12-30,83,55,Saint Louis,Appalachian State,1,206.0,-3.53,200,-1.9,-3.73,0.10,104.74,109.20,79.9,79.3,73.7,.420,.562,15.5,.336,.559,15.8,106.0,+6.02,99,4.5,5.06,2.23,101.73,93.52,66.6,63.8,67.0,.329,.492,16.0,.376,.509,17.1
2053,2018-12-30,73,55,Southern California,UC-Davis,1,252.0,-7.61,257,-5.0,-6.26,-1.50,95.01,103.44,65.7,68.6,67.0,.370,.531,17.7,.377,.551,19.0,82.0,+8.25,84,5.5,8.23,4.96,110.26,98.16,76.3,73.0,71.0,.360,.546,14.5,.387,.519,15.7
2054,2018-12-30,73,64,Western Michigan,UC-Riverside,1,322.0,-15.09,307,-8.1,-11.12,-3.19,96.74,112.98,65.2,69.1,64.3,.416,.541,17.6,.364,.560,14.7,255.0,-7.82,261,-5.3,-6.26,1.48,97.73,105.94,70.2,76.2,70.2,.397,.524,18.6,.386,.544,13.6
2055,2018-12-30,75,54,Northwestern,Columbia,1,215.0,-4.55,203,-2.1,-5.18,-2.14,99.50,106.25,73.5,73.3,69.4,.381,.542,16.2,.409,.547,17.4,74.0,+9.06,70,6.6,9.97,9.16,104.66,89.91,65.9,65.1,66.8,.407,.505,14.3,.320,.506,15.8
2056,2018-12-30,82,80,Northeastern,Delaware,0,265.0,-8.28,260,-5.2,-7.91,-4.82,102.64,113.29,71.3,72.1,64.7,.413,.567,15.4,.379,.543,13.1,89.0,+7.59,90,5.0,3.95,-0.70,109.98,103.60,75.4,70.8,66.3,.464,.597,15.1,.359,.550,14.9
2057,2018-12-30,78,60,Western Illinois,Denver,1,312.0,-13.05,322,-9.5,-11.84,-2.97,97.65,113.80,69.5,77.3,69.1,.361,.537,17.4,.435,.585,14.3,294.0,-10.86,293,-6.7,-10.04,-5.18,94.47,108.07,70.9,73.3,69.5,.337,.531,14.6,.383,.538,13.6
2058,2018-12-30,73,61,Cleveland State,Detroit,0,,,,,,,,,,,,,,,,,,278.0,-9.70,299,-7.0,-7.96,-1.52,99.75,110.11,74.2,78.6,71.4,.447,.545,16.3,.399,.545,14.6
2059,2018-12-30,89,75,Hofstra,Drexel,1,251.0,-7.57,245,-4.3,-7.02,-2.93,103.66,112.56,75.8,77.3,70.0,.352,.557,14.8,.342,.567,13.3,93.0,+7.37,74,6.3,4.68,-4.53,115.55,107.83,83.4,72.9,68.3,.389,.603,12.4,.370,.540,16.0
2060,2018-12-30,70,67,Miami (OH),Evansville,1,227.0,-5.20,248,-4.6,-3.84,0.13,98.73,103.55,69.8,72.4,70.8,.437,.535,16.6,.325,.530,15.5,148.0,+1.62,160,0.4,0.77,2.31,104.12,102.55,70.8,69.8,68.8,.450,.529,16.1,.411,.532,15.5
2061,2018-12-30,68,66,Ohio,Florida International,1,204.0,-3.41,227,-3.5,-4.55,-1.45,100.81,105.48,82.3,80.4,80.8,.412,.529,15.3,.366,.549,21.1,184.0,-1.55,208,-2.4,-1.84,3.16,97.38,99.60,70.1,73.8,71.5,.344,.512,17.4,.391,.536,16.3
2062,2018-12-30,78,71,Iona,Holy Cross,0,239.0,-6.81,231,-3.6,-6.43,-4.01,99.29,108.01,67.2,69.6,65.0,.365,.544,14.7,.434,.564,19.1,198.0,-2.88,178,-0.8,-4.78,-5.50,103.93,109.81,76.7,76.0,71.4,.445,.568,15.4,.424,.547,16.0
2063,2018-12-30,73,58,Northern Kentucky,Illinois-Chicago,1,196.0,-2.78,216,-2.8,-3.15,-1.99,99.25,102.47,74.7,74.5,71.5,.455,.561,17.6,.378,.528,15.5,96.0,+7.14,91,5.0,4.67,-2.39,107.98,100.78,78.5,68.9,70.0,.412,.574,15.6,.392,.520,16.8
2064,2018-12-30,90,87,North Dakota State,Purdue-Fort Wayne,0,192.0,-2.17,158,0.6,-3.47,-3.60,105.03,109.33,82.7,77.5,73.4,.461,.587,14.5,.387,.548,15.8,202.0,-3.20,193,-1.5,-4.01,-2.07,105.13,109.98,73.0,72.6,66.8,.472,.576,14.2,.353,.554,13.0
2065,2018-12-30,72,64,Wright State,IUPUI,1,191.0,-2.07,199,-1.6,-2.72,-3.04,101.31,104.25,76.0,73.6,71.6,.353,.545,16.7,.394,.548,17.2,117.0,+5.02,125,3.0,3.29,-0.89,106.16,100.77,73.2,67.6,67.4,.403,.543,14.6,.381,.548,18.3
2066,2018-12-30,68,65,Elon,James Madison,1,285.0,-10.03,291,-6.7,-8.52,-4.07,98.73,110.61,70.4,73.0,66.0,.360,.541,16.4,.350,.553,14.7,309.0,-12.41,311,-8.5,-11.53,-3.56,96.60,112.01,70.8,76.4,69.0,.506,.547,16.6,.398,.556,13.5
2067,2018-12-30,78,68,West Virginia,Lehigh,1,169.0,-0.79,161,0.3,-2.34,-4.46,105.80,108.76,80.0,77.8,72.5,.383,.599,16.8,.425,.536,13.6,95.0,+7.15,89,5.0,6.94,10.57,110.07,99.40,73.8,77.4,71.7,.391,.514,17.7,.362,.560,16.3
2068,2018-12-30,84,67,Clemson,Lipscomb,1,45.0,+14.55,47,8.9,9.21,-1.20,110.63,97.16,83.1,70.2,74.9,.393,.589,15.8,.393,.516,18.1,36.0,+16.14,33,10.9,13.85,8.99,109.15,88.54,68.8,63.9,67.3,.356,.543,17.3,.396,.513,17.6
2069,2018-12-30,60,57,Fordham,Long Island University,0,263.0,-8.20,236,-3.8,-8.99,-9.08,94.55,106.96,74.2,73.0,72.9,.432,.543,17.7,.326,.515,16.1,260.0,-8.00,246,-4.3,-5.02,-2.40,96.29,102.70,65.9,66.9,66.4,.440,.500,14.1,.367,.528,17.1
2070,2018-12-30,91,72,Georgia,Massachusetts,1,236.0,-6.29,201,-1.9,-3.02,-0.18,103.29,107.39,70.7,73.6,68.4,.400,.538,17.5,.348,.555,14.9,132.0,+4.13,129,2.6,5.31,8.12,105.77,98.25,71.1,73.9,70.4,.371,.540,19.4,.358,.516,13.2
2071,2018-12-30,72,60,Rhode Island,Middle Tennessee,1,246.0,-7.28,277,-6.2,-6.09,1.44,96.16,103.71,66.9,72.3,70.3,.350,.505,19.5,.404,.534,15.4,142.0,+2.44,132,2.5,2.83,1.19,103.06,99.13,69.5,67.8,68.2,.321,.510,15.3,.377,.527,17.7
2072,2018-12-30,71,53,Minnesota,Mount St. Mary's,1,324.0,-15.28,321,-9.5,-14.57,-6.02,91.63,111.16,67.5,73.7,69.5,.412,.513,16.8,.389,.547,15.8,46.0,+14.35,53,8.1,12.52,11.27,111.51,93.38,70.6,69.4,67.9,.296,.521,14.6,.339,.523,14.7
2073,2018-12-30,61,50,Cornell,Navy,1,280.0,-9.88,288,-6.6,-10.09,-4.00,94.25,107.65,66.5,72.6,68.3,.368,.504,17.6,.429,.553,14.8,221.0,-4.99,240,-4.0,-6.12,-2.02,96.94,105.35,69.3,71.3,69.6,.429,.546,17.4,.339,.522,15.5
2074,2018-12-30,76,68,Dartmouth,New Hampshire,1,345.0,-23.05,339,-12.4,-18.66,-6.03,81.72,108.47,60.1,68.6,67.1,.475,.474,16.2,.383,.542,15.6,218.0,-4.70,192,-1.2,-5.75,-3.00,100.69,108.04,72.0,70.5,68.3,.412,.552,15.6,.339,.541,14.9
2075,2018-12-30,88,68,Colorado State,New Mexico State,0,53.0,+13.62,56,7.9,10.05,-2.38,113.05,97.79,78.1,64.5,68.3,.467,.562,14.7,.401,.520,17.5,180.0,-1.39,197,-1.5,-0.11,1.41,108.33,107.68,74.8,75.2,68.9,.397,.572,15.1,.413,.557,14.1
2076,2018-12-30,81,70,Eastern Illinois,North Alabama,1,284.0,-10.02,318,-9.2,-11.00,-1.69,92.53,106.60,67.0,73.7,71.1,.421,.486,16.5,.370,.552,16.1,307.0,-11.94,305,-7.6,-11.81,-5.01,97.61,113.13,71.8,76.8,69.0,.384,.530,16.4,.406,.559,16.2
2077,2018-12-30,76,74,Youngstown State,Oakland,0,187.0,-1.77,183,-1.0,-2.27,-1.48,107.55,110.10,76.8,76.2,69.9,.439,.583,16.4,.368,.554,15.0,259.0,-7.97,286,-6.4,-7.78,-2.05,101.77,111.79,75.5,78.9,70.6,.433,.526,15.6,.386,.566,14.9
2078,2018-12-30,87,84,Omaha,Oral Roberts,0,290.0,-10.54,301,-7.3,-9.34,-1.91,100.67,113.25,72.3,77.6,69.1,.392,.549,17.5,.397,.570,13.0,164.0,-0.20,163,0.1,-2.32,-3.39,108.12,110.61,78.8,76.7,70.0,.360,.568,12.0,.440,.575,15.4
2079,2018-12-30,72,67,Jacksonville,Presbyterian,0,179.0,-1.32,168,-0.2,-3.56,-5.35,106.43,110.24,78.3,72.5,69.6,.481,.570,12.7,.418,.549,16.6,247.0,-7.41,255,-4.7,-8.27,-4.74,96.11,106.83,74.5,75.1,73.3,.330,.535,17.2,.348,.540,16.3
2080,2018-12-30,90,79,Virginia Commonwealth,Rider,1,212.0,-4.44,181,-0.9,-4.96,-6.51,98.94,105.82,76.8,75.3,74.1,.344,.529,15.6,.434,.562,20.2,42.0,+14.89,41,10.0,11.96,2.87,104.02,86.24,71.0,61.9,69.0,.412,.535,17.3,.332,.478,20.0
2081,2018-12-30,94,80,Bowling Green State,Tennessee-Martin,1,289.0,-10.35,297,-6.9,-10.94,-4.32,102.17,116.18,76.0,80.2,71.2,.379,.544,16.2,.415,.582,16.8,105.0,+6.04,133,2.5,4.24,0.86,106.67,100.33,78.5,73.4,72.8,.357,.535,14.2,.435,.529,15.8
2082,2018-12-30,71,61,William & Mary,Towson,1,291.0,-10.67,273,-6.0,-8.44,-3.57,97.86,109.79,67.8,71.7,64.5,.296,.514,15.6,.461,.554,13.6,219.0,-4.79,223,-3.2,-4.78,-2.08,101.52,107.97,74.9,76.9,69.2,.415,.567,16.0,.366,.561,13.7
2083,2018-12-31,100,64,Virginia,Marshall,1,157.0,+0.56,165,-0.2,-0.64,-0.61,105.57,105.65,80.5,80.5,76.3,.447,.549,14.3,.353,.552,18.0,1.0,+34.22,1,23.2,25.46,10.15,124.73,85.12,71.4,56.1,60.8,.395,.580,12.8,.425,.475,15.4
2084,2018-12-31,89,54,Gonzaga,Cal State Bakersfield,1,226.0,-5.13,239,-3.9,-5.12,-2.63,99.75,106.62,70.9,70.9,67.6,.326,.505,15.5,.415,.563,18.1,2.0,+32.85,2,23.1,27.79,5.01,125.22,86.27,87.6,64.9,71.7,.353,.620,13.1,.349,.474,16.5
2085,2018-12-31,100,64,Pepperdine,Alabama A&M,1,344.0,-22.17,345,-14.5,-19.23,-8.38,84.53,111.44,60.6,71.4,67.5,.320,.479,19.4,.384,.558,18.3,151.0,+1.43,154,0.6,0.90,0.63,106.20,104.23,75.6,74.4,70.7,.420,.564,15.9,.397,.563,18.4
2086,2018-12-31,79,74,Niagara,Albany (NY),0,279.0,-9.86,268,-5.6,-9.38,-6.70,95.23,108.31,67.2,69.3,66.7,.451,.533,18.4,.391,.540,16.5,315.0,-13.52,298,-7.0,-11.33,-7.77,98.79,114.53,72.4,76.0,70.4,.391,.530,15.1,.373,.558,14.3
2087,2018-12-31,79,68,Providence,Creighton,0,55.0,+12.67,50,8.8,12.00,8.59,113.91,96.60,77.9,73.2,70.2,.470,.588,16.7,.398,.549,17.0,79.0,+8.65,75,6.3,8.29,6.71,105.97,93.67,71.4,69.8,68.8,.350,.519,16.0,.374,.533,17.7
2088,2018-12-31,79,78,Boston College,Hartford,0,194.0,-2.32,179,-0.8,-3.95,-4.89,105.28,109.86,75.1,72.9,68.0,.454,.574,15.7,.399,.551,17.0,127.0,+4.52,115,3.4,5.83,7.76,108.37,99.72,70.8,72.8,68.4,.380,.521,15.2,.405,.521,14.2
2089,2018-12-31,65,55,Eastern Washington,Idaho State,1,329.0,-16.18,317,-9.1,-13.17,-4.81,100.44,118.46,73.3,79.0,68.9,.432,.555,15.4,.377,.580,13.2,237.0,-6.36,237,-3.9,-6.77,-4.17,98.21,107.36,72.4,74.3,69.5,.434,.535,14.8,.395,.559,15.3
2090,2018-12-31,76,74,Pennsylvania,Monmouth,0,295.0,-10.89,283,-6.4,-10.66,-4.83,90.09,104.57,65.3,71.1,68.5,.295,.501,18.0,.514,.550,18.5,130.0,+4.21,118,3.2,2.04,-0.76,102.17,98.73,72.6,68.3,69.1,.444,.548,16.1,.328,.513,16.8
2091,2018-12-31,89,76,Southern Utah,Montana,0,137.0,+3.53,124,3.0,1.50,-5.05,105.67,102.92,76.1,68.5,68.6,.385,.585,15.4,.365,.537,17.5,273.0,-9.40,271,-5.7,-8.91,-6.22,94.12,105.92,75.7,75.5,73.5,.400,.546,16.5,.383,.537,15.7
2092,2018-12-31,74,68,Northern Arizona,Montana State,1,250.0,-7.57,259,-5.0,-7.91,-5.81,104.46,115.01,78.2,79.8,71.6,.435,.571,15.2,.445,.588,15.4,304.0,-11.83,310,-8.4,-10.75,-6.23,98.01,112.55,73.0,77.5,70.0,.412,.536,15.0,.436,.573,14.8
2093,2018-12-31,78,67,Duquesne,NJIT,0,183.0,-1.54,177,-0.8,-3.63,-4.74,99.36,103.71,70.6,68.6,69.2,.373,.547,15.7,.376,.516,16.0,173.0,-0.90,162,0.2,0.53,-0.63,104.20,102.80,73.5,72.3,70.5,.444,.532,17.0,.346,.528,18.3
2094,2018-12-31,90,59,Vanderbilt,North Carolina-Asheville,1,347.0,-23.64,350,-16.7,-19.81,-2.35,88.49,117.16,59.9,74.6,64.2,.422,.506,19.9,.437,.583,15.6,155.0,+0.81,152,0.9,3.57,7.79,103.20,98.60,68.1,72.3,68.9,.422,.522,17.9,.356,.531,14.2
2095,2018-12-31,73,60,Portland State,Northern Colorado,0,193.0,-2.27,156,0.6,-3.92,-6.76,100.88,105.10,76.6,69.7,68.7,.462,.573,15.7,.311,.536,16.4,286.0,-10.21,243,-4.2,-8.95,-5.78,98.13,109.85,77.3,75.1,72.2,.381,.522,15.9,.360,.563,18.3
2096,2018-12-31,93,87,Idaho,Weber State,0,224.0,-5.03,198,-1.6,-4.37,-6.12,99.72,105.93,79.3,74.4,73.4,.354,.576,14.4,.327,.512,13.9,348.0,-23.78,346,-14.9,-18.74,-6.19,92.43,119.10,67.9,76.9,67.9,.384,.542,17.8,.434,.551,12.0
2097,2019-01-01,87,76,Florida State,Winthrop,1,168.0,-0.74,164,-0.1,-2.89,-3.74,105.10,108.08,83.3,78.6,75.1,.531,.582,17.5,.407,.532,13.6,14.0,+22.39,14,14.6,17.99,10.26,113.40,87.45,74.9,67.2,69.5,.377,.545,16.2,.388,.514,18.0
2098,2019-01-01,81,66,Virginia Tech,Notre Dame,1,97.0,+6.95,95,4.8,7.97,8.28,109.57,98.00,68.7,69.0,66.4,.437,.502,11.9,.367,.514,14.0,13.0,+24.07,11,16.5,19.28,7.79,119.72,90.46,73.5,62.1,64.4,.437,.588,15.2,.499,.520,19.0
2099,2019-01-01,89,69,St. John's (NY),Marquette,1,33.0,+16.52,32,11.5,14.78,6.96,113.04,91.98,77.3,69.5,70.7,.417,.572,16.9,.356,.500,14.5,88.0,+7.61,76,6.2,7.88,5.50,109.56,98.26,77.1,74.8,72.6,.385,.548,13.0,.422,.545,18.5
2100,2019-01-01,84,76,Washington,Cal State Fullerton,1,210.0,-4.15,191,-1.2,-3.29,-1.14,97.23,101.35,71.7,71.0,70.3,.308,.540,16.6,.333,.512,14.9,48.0,+14.28,52,8.7,12.01,7.01,108.01,90.31,69.8,64.8,67.4,.399,.551,17.4,.353,.513,20.5
2101,2019-01-01,65,60,San Diego State,Cal State Northridge,1,253.0,-7.74,279,-6.3,-6.54,-3.39,103.14,111.71,76.5,79.4,72.1,.308,.536,14.5,.358,.550,14.7,125.0,+4.83,103,4.1,5.29,2.47,104.71,97.38,71.7,67.4,68.9,.372,.539,15.8,.420,.512,16.6
2102,2019-01-02,70,63,Kansas,Oklahoma,1,32.0,+16.94,34,10.6,15.30,12.21,111.39,89.86,71.3,68.2,69.3,.331,.534,15.0,.413,.498,14.9,17.0,+21.57,18,14.2,18.35,12.79,115.57,89.20,75.7,70.1,70.3,.349,.555,16.1,.418,.507,15.4
2103,2019-01-02,72,49,Nevada,Utah State,1,38.0,+15.41,49,8.9,11.98,0.89,111.31,93.92,78.7,67.1,70.0,.379,.575,15.8,.398,.504,15.6,27.0,+18.18,21,12.9,16.00,2.68,114.62,92.01,80.1,66.8,70.7,.428,.570,12.9,.399,.505,17.0
2104,2019-01-02,81,55,Michigan State,Northwestern,1,74.0,+9.06,70,6.6,9.97,9.16,104.66,89.91,65.9,65.1,66.8,.407,.505,14.3,.320,.506,15.8,3.0,+30.81,4,19.8,24.93,12.34,122.55,86.17,77.6,65.0,68.1,.378,.585,16.0,.372,.471,12.9
2105,2019-01-02,62,59,West Virginia,Texas Tech,0,5.0,+30.03,6,18.8,22.79,9.53,115.44,81.30,72.8,59.5,67.6,.360,.567,15.8,.403,.475,19.8,95.0,+7.15,89,5.0,6.94,10.57,110.07,99.40,73.8,77.4,71.7,.391,.514,17.7,.362,.560,16.3
2106,2019-01-02,77,57,North Carolina,Harvard,1,114.0,+5.32,114,3.4,1.86,0.66,103.69,100.35,71.7,70.1,68.5,.422,.565,20.0,.381,.533,15.8,7.0,+27.69,5,18.9,23.94,11.35,120.64,88.24,85.8,73.2,75.9,.358,.560,14.6,.438,.517,16.4
2107,2019-01-02,74,56,Houston,Tulsa,1,119.0,+4.94,127,2.8,4.65,3.86,105.70,98.39,71.8,71.0,69.9,.376,.550,16.2,.440,.513,15.1,12.0,+24.13,13,15.9,18.91,4.61,116.10,88.26,75.3,61.0,67.3,.426,.550,13.9,.411,.471,15.9
2108,2019-01-02,74,72,Maryland,Nebraska,1,47.0,+14.35,40,10.2,14.85,11.31,114.67,93.59,71.8,67.3,67.2,.375,.525,12.3,.343,.511,16.5,24.0,+19.29,26,12.0,16.01,10.09,114.24,90.84,71.4,65.5,66.6,.370,.550,16.5,.394,.493,12.3
2109,2019-01-02,69,55,Wyoming,Boise State,0,139.0,+3.13,130,2.6,3.61,1.08,107.82,101.76,71.6,68.6,66.5,.397,.569,15.4,.403,.554,16.8,317.0,-13.86,330,-10.8,-9.75,0.19,93.40,106.30,65.8,75.3,70.2,.435,.534,18.6,.407,.551,15.1
